,Time (s),J (nA/cm2),bkg,J-bkg
0,0.1419421999999031,280.13136363636363,279.8423863308161,0.2889773055475189
1,0.6429705000000467,280.10045454545457,279.83284163314545,0.26761291230911866
2,1.1514862000003632,280.09159090909094,279.82329694461305,0.2682939644778912
3,1.6540829000005033,280.0584090909091,279.8137522828198,0.244656808089303
4,2.157455300000038,280.0279545454546,279.80420767385067,0.2237468716039075
5,2.6724499000001742,280.02659090909094,279.7946631515274,0.23192775756353967
6,3.179272399999718,280.0272727272727,279.7851187567471,0.2421539705255782
7,3.6816455999996833,279.97318181818184,279.77557453774125,0.19760728044059306
8,4.1845579999999245,279.96318181818185,279.7660305503986,0.19715126778322656
9,4.686023000000205,279.9415909090909,279.75648685685707,0.1851040522338394
10,5.191301400000157,279.94272727272727,279.74694352548886,0.19578374723840852
11,5.695551900000282,279.93204545454546,279.7374006305198,0.19464482402565864
12,6.196662600000309,279.9202272727273,279.727858252367,0.1923690203602746
13,6.702487499999734,279.8759090909091,279.7183164776028,0.15759261330629215
14,7.217392800000198,279.86977272727273,279.7087753988826,0.16099732839012404
15,7.7318764999999985,279.85681818181826,279.69923511384536,0.1575830679728938
16,8.236167600000051,279.8443181818182,279.6896957252212,0.15462245659699647
17,8.739279299999907,279.8238636363636,279.6801573407236,0.14370629564001547
18,9.244045700000243,279.82318181818187,279.67062007295556,0.15256174522630772
19,9.746445599999788,279.80954545454546,279.66108403906446,0.14846141548099467
20,10.251218000000335,279.77159090909095,279.6515493610223,0.12004154806862743
21,10.754070300000421,279.76022727272726,279.642016165496,0.11821110723127504
22,11.269052800000281,279.74181818181825,279.63248458294817,0.1093335988700801
23,11.771428699999888,279.7481818181819,279.6229547475798,0.1252270706020795
24,12.27487850000034,279.70704545454544,279.61342679704944,0.09361865749599474
25,12.78028919999997,279.71818181818185,279.60390087297554,0.11428094520630339
26,13.284082099999978,279.70727272727277,279.59437711993723,0.11289560733553117
27,13.785187500000575,279.6709090909091,279.5848556861274,0.0860534047816941
28,14.289396000000131,279.6736363636364,279.575336723309,0.09829964032735461
29,14.80483710000044,279.6322727272727,279.56582038596633,0.06645234130638755
30,15.31771579999986,279.6327272727273,279.556306831692,0.07642044103533863
31,15.824248800000532,279.63750000000005,279.54679622018017,0.09070377981987576
32,16.327812300000005,279.63068181818187,279.53728871354156,0.09339310464031314
33,16.842403200000263,279.61863636363637,279.52778447675524,0.09085188688112567
34,17.357792400000108,279.5968181818182,279.5182836777536,0.0785345040646348
35,17.873974300000555,279.5706818181818,279.5087864873418,0.061895330840002316
36,18.3749770000004,279.5697727272727,279.49929307880893,0.07047964846378818
37,18.881652699999904,279.55477272727273,279.48980362740105,0.0649690998716892
38,19.384537699999782,279.50636363636363,279.4803183105931,0.026045325770553518
39,19.89157189999969,279.4886363636364,279.4708373079143,0.017799055722093726
40,20.394983799999864,279.4890909090909,279.4613607997177,0.02773010937323761
41,20.89614570000049,279.51409090909095,279.451888966919,0.06220194217195285
42,21.39979680000033,279.50750000000005,279.44242199131105,0.06507800868899949
43,21.90470550000009,279.4893181818182,279.4329600566534,0.05635812516476335
44,22.406956699999682,279.44818181818187,279.42350334876386,0.024678469418006443
45,22.912263500000336,279.43136363636364,279.414052055242,0.017311581121646213
46,23.420351400000072,279.4365909090909,279.404606364468,0.03198454462290101
47,23.927511900000354,279.42454545454547,279.3951664653695,0.02937898917593884
48,24.4300417000004,279.43227272727273,279.3857325478856,0.046540179387136504
49,24.944332300000497,279.40727272727275,279.37630480288436,0.03096792438839202
50,25.454134100000374,279.40272727272725,279.3668834227056,0.03584385002164936
51,25.95411830000012,279.3806818181818,279.3574686006684,0.023213217513387008
52,26.460203800000272,279.3636363636364,279.3480605312255,0.015575832410888779
53,26.96412169999985,279.3568181818182,279.3386594095634,0.018158772254821542
54,27.473766699999942,279.35068181818184,279.3292654313613,0.021416386820533262
55,27.98344350000025,279.34590909090906,279.3198787928727,0.026030298036346267
56,28.49925200000053,279.3240909090909,279.31049969102816,0.013591218062742882
57,29.010739500000454,279.30295454545455,279.3011283235815,0.001826221873045597
58,29.531026000000566,279.3118181818182,279.2917648887165,0.020053293101682357
59,30.057181799999853,279.2861363636364,279.2824095846746,0.0037267789617771996
60,30.568425899999966,279.29568181818183,279.27306261033146,0.02261920785036864
61,31.079312900000332,279.2659090909091,279.26372416468047,0.0021849262286082194
62,31.591069300000527,279.2670454545455,279.2543944474305,0.012651007114982349
63,32.10003980000056,279.25863636363636,279.24507365835944,0.013562705276910947
64,32.61328070000036,279.24522727272733,279.23576199764517,0.009465275082163771
65,33.130327699999725,279.21977272727275,279.22645966589465,-0.006686938621896843
66,33.6495218,279.2220454545454,279.21716686401396,0.004878590531461668
67,34.16295979999995,279.21659090909094,279.20788377197476,0.008707137116175545
68,34.68696160000036,279.20045454545453,279.19861056990305,0.0018439755514805256
69,35.21959440000046,279.2006818181818,279.1893474382002,0.011334379981633447
70,35.7369604000005,279.18000000000006,279.1800945573258,-9.455732572405395e-05
71,36.25878970000031,279.1806818181818,279.1708521080979,0.009829710083920418
72,36.784519900000305,279.15909090909093,279.16162027103866,-0.002529361947722464
73,37.31460040000002,279.1381818181818,279.15239922698095,-0.014217408799140685
74,37.8645004,279.1409090909091,279.1431891488391,-0.0022800579300223944
75,38.39051780000045,279.11431818181825,279.1339901650177,-0.019671983199430088
76,38.91866430000027,279.1202272727273,279.1248023967832,-0.0045751240559184225
77,39.45687120000002,279.114090909091,279.1156259038161,-0.0015349947251479534
78,39.98931249999987,279.0968181818182,279.10646073147353,-0.009642549655325183
79,40.52304340000046,279.0838636363636,279.09730692030723,-0.013443283943615825
80,41.054795600000034,279.0672727272728,279.08816448068137,-0.020891753408591285
81,41.58969859999979,279.0515909090909,279.07903338087385,-0.027442471782933353
82,42.12386969999989,279.08068181818186,279.0699135237578,0.010768294424053693
83,42.66303990000051,279.05977272727273,279.06080472629344,-0.0010319990207108276
84,43.19814010000027,279.049090909091,279.05170680578146,-0.002615896690485897
85,43.74810780000007,279.0336363636364,279.0426195762916,-0.008983212655209627
86,44.281013100000564,279.02909090909094,279.03354284370425,-0.004451934613314279
87,44.82064629999968,278.9838636363637,279.0244763857763,-0.04061274941261672
88,45.358188000000155,279.00772727272727,279.0154199663272,-0.007692693599949507
89,45.89388080000026,278.9915909090909,279.00637322203187,-0.01478231294095167
90,46.43099220000022,278.9904545454546,278.99733576548203,-0.006881220027423751
91,46.97252420000041,278.9584090909091,278.98830716299113,-0.0298980720820623
92,47.515850200000386,278.9868181818182,278.9792869593298,0.007531222488410094
93,48.06113819999973,278.96454545454543,278.97027460566824,-0.005729151122807252
94,48.63065590000042,278.94750000000005,278.9612695534147,-0.013769553414647362
95,49.174976700000116,278.9411363636364,278.95227123604144,-0.011134872405023089
96,49.716869699999734,278.94000000000005,278.94327904391304,-0.0032790439129826154
97,50.264817799999946,278.93409090909097,278.93429233253454,-0.00020142344357054753
98,50.811633000000256,278.9027272727273,278.92531044714553,-0.0225831744182301
99,51.366918599999735,278.9202272727273,278.916332732355,0.0038945403723005256
100,51.91626470000028,278.91568181818184,278.9073584620715,0.008323356110338409
101,52.48310769999989,278.87295454545455,278.8983869103275,-0.025432364872926883
102,53.02556830000049,278.8725,278.88941735141805,-0.01691735141804429
103,53.573735200000556,278.8661363636364,278.88044898001857,-0.01431261638219894
104,54.11576669999977,278.87,278.87148093784214,-0.0014809378421318797
105,54.65792450000026,278.8295454545455,278.86251232179393,-0.03296686724843312
106,55.20644210000046,278.81772727272727,278.8535422241428,-0.03581495141554569
107,55.751653199999964,278.8143181818182,278.84456963395,-0.030251452131835777
108,56.29357290000007,278.8122727272727,278.8355934281523,-0.02332070087959437
109,56.84939510000004,278.79727272727274,278.82661238897987,-0.029339661707126652
110,57.410807100000056,278.7802272727273,278.8176252256538,-0.03739795292648296
111,57.95868580000024,278.7834090909091,278.80863055554266,-0.02522146463354602
112,58.51289170000018,278.76204545454544,278.7996268789351,-0.03758142438965706
113,59.07682010000008,278.76113636363635,278.79061261716,-0.029476253523625928
114,59.636580100000174,278.775,278.78158607389173,-0.0065860738917535855
115,60.19699450000007,278.72318181818184,278.7725454605248,-0.04936364234293933
116,60.789595799999915,279.11136363636365,278.76348896783486,0.3478746685287888
117,61.345827799999824,278.7645454545455,278.75441463205743,0.010130822488065405
118,61.9091537000004,279.1118181818182,278.74532050042836,0.36649768138983063
119,62.4871006000003,278.76204545454544,278.73620462050405,0.02584083404138937
120,63.09568300000046,278.70727272727277,278.7270650514307,-0.019792324157947405
121,63.6501159999998,290.2831818181818,278.71789985317145,11.565281965010342
122,64.19049020000055,284.3279545454546,278.70870702372673,5.619247521727857
123,64.74457170000004,283.3534090909091,278.6994849268233,4.653924164085822
124,65.2973248999997,283.2961363636364,278.69023210388406,4.605904259752322
125,65.85107049999988,283.11795454545455,278.68094724350186,4.43700730195269
126,66.40488060000008,283.1865909090909,278.6716291799212,4.514961729169727
127,66.95586329999968,283.1375,278.66227688769703,4.475223112302956
128,67.5167548999998,283.01500000000004,278.65288948415986,4.362110515840186
129,68.07485900000027,282.9506818181818,278.6434662281592,4.307215590022622
130,68.62943939999968,282.82204545454545,278.6340065164864,4.188038938059037
131,69.18649580000056,282.66818181818184,278.6245098821392,4.043671936042642
132,69.74384370000008,282.8829545454546,278.61497599055235,4.267978554902243
133,70.30483189999995,282.7072727272727,278.605404635033,4.101868092239727
134,70.86914570000044,282.71659090909094,278.5957957438536,4.120795165237325
135,71.42996560000029,282.67090909090905,278.5861493749988,4.084759715910252
136,71.9949069000004,282.6865909090909,278.5764657167643,4.11012519232662
137,72.56625020000048,282.56954545454545,278.56674508661706,4.002800367928387
138,73.13411150000049,282.56113636363636,278.5569879319977,4.004148431638669
139,73.70142570000009,282.46909090909094,278.54719482692644,3.921896082164494
140,74.2715092999997,282.5629545454546,278.53736647204585,4.0255880734087555
141,74.84271510000052,282.4111363636364,278.5275036920197,3.883632671616681
142,75.4148439999999,282.4590909090909,278.5176074388119,3.9414834702789676
143,75.98566500000015,282.43454545454546,278.5076787871977,3.926866667347781
144,76.55808369999976,282.4052272727273,278.49771893659283,3.9075083361344696
145,77.15113360000032,282.3209090909091,278.4877292105916,3.8331798803174593
146,77.74534709999988,282.3681818181818,278.47771105635456,3.8904707618272596
147,78.31475049999972,282.3963636363637,278.4676660422578,3.92869759410587
148,78.88982430000031,282.3361363636364,278.4575958597052,3.8785405039312195
149,79.46471500000008,282.30045454545456,278.44750232433677,3.852952221117789
150,80.0483310999998,282.23727272727274,278.4373873744427,3.7998853528300174
151,80.62917689999996,282.2386363636364,278.4272530701542,3.8113832934821517
152,81.2126618000002,282.2179545454546,278.41710159176534,3.8008529536892297
153,81.80425830000058,282.1831818181818,278.40693524009663,3.7762465780851926
154,82.40016990000004,282.1652272727273,278.3967564361622,3.7684708365650863
155,82.9729851000002,282.1670454545455,278.38656772039155,3.7804777341539193
156,83.55476120000004,282.1390909090909,278.3763717523838,3.762719156707078
157,84.13323649999984,282.1552272727273,278.36617131128725,3.789055961440056
158,84.71073160000014,282.0984090909091,278.35596929523774,3.7424397956713733
159,85.29228620000048,282.1331818181818,278.3457687221916,3.787413095990189
160,85.88017910000052,282.05204545454546,278.33557272845155,3.7164727260939117
161,86.46914110000034,282.0659090909091,278.3253845700886,3.740524520820486
162,87.0643170000003,282.0254545454546,278.31520762069914,3.710246924755438
163,87.64993870000036,281.9984090909091,278.3050453721653,3.6933637187437967
164,88.2425371999998,282.01750000000004,278.29490143369736,3.722598566302679
165,88.83054220000032,282.0015909090909,278.28477953130016,3.716811377790748
166,89.43574950000038,282.03659090909093,278.27468350869736,3.761907400393568
167,90.02903969999988,281.93454545454546,278.26461732714847,3.669928127396986
168,90.61498380000012,281.93545454545455,278.25458506687494,3.680869478579609
169,91.22461639999985,281.90477272727276,278.2445909241514,3.660181803121361
170,91.81474010000056,281.92545454545456,278.2346392116518,3.690815333802732
171,92.41003490000004,281.9170454545455,278.2247343577954,3.6923110967500747
172,93.01296420000016,281.8834090909091,278.2148809077151,3.6685281831939847
173,93.6087164999999,277.41318181818184,278.20508352330506,-0.7919017051232231
174,94.21095810000044,277.6331818181818,278.1953469824684,-0.5621651642865686
