,Time (s),J (nA/cm2),bkg,J-bkg
0,0.2314943000001186,542.9579545454545,542.9262074300823,0.03174711537224084
1,0.7464984000002914,542.9261363636364,542.9035455156873,0.022590847949118142
2,1.2506814000003033,542.9331818181819,542.8808836022961,0.05229821588579853
3,1.7558395000000928,542.9161363636364,542.8582216916271,0.057914672009246715
4,2.2575653000003513,542.8961363636364,542.8355597870523,0.06057657658413973
5,2.7681124000000636,542.876590909091,542.8128978937746,0.06369301531640303
6,3.2817502000002605,542.8272727272727,542.790236018913,0.03703670835966477
7,3.787303900000097,542.8218181818182,542.7675741716005,0.05424401021775793
8,4.28793480000013,542.7875,542.744912362141,0.04258763785901465
9,4.792998500000067,542.7531818181818,542.722250602554,0.030931215627788333
10,5.29901400000017,542.736590909091,542.6995889062057,0.037002002885287766
11,5.802379600000222,542.7184090909092,542.6769272874403,0.041481803468855105
12,6.304500000000189,542.6881818181819,542.6542657617726,0.03391605640922535
13,6.805838600000243,542.6509090909091,542.6316043460289,0.01930474488017353
14,7.30671540000003,542.6127272727274,542.6089430581078,0.0037842146195998794
15,7.810765000000174,542.5927272727273,542.5862819165185,0.006445356208814701
16,8.32210460000033,542.5743181818183,542.5636209398897,0.010697241928596668
17,8.822441000000254,542.5459090909092,542.5409601470542,0.004948943854969912
18,9.336389500000223,542.5234090909091,542.518299557183,0.0051095337261131135
19,9.839183300000059,542.5025,542.4956391896038,0.006860810396233319
20,10.342730100000153,542.4697727272728,542.472979063806,-0.00320633653313962
21,10.843843200000265,542.4431818181818,542.4503191994958,-0.007137381314009872
22,11.348019100000329,542.4422727272728,542.4276596063419,0.014613120930903278
23,11.864513100000295,542.4220454545456,542.4050002716683,0.017045182877268417
24,12.372828400000344,542.3622727272727,542.3823411832611,-0.020068455988393907
25,12.874023300000317,542.3427272727273,542.3596823294456,-0.01695505671830233
26,13.379845500000101,542.3475,542.3370236357197,0.010476364280293637
27,13.88070319999997,542.3127272727272,542.3143649745008,-0.0016377017735749178
28,14.38460350000014,542.2718181818182,542.2917062185379,-0.019888036719748925
29,14.89005270000007,542.2565909090908,542.2690472354532,-0.012456326362325854
30,15.396205000000009,542.2484090909091,542.2463878306058,0.002021260303308736
31,15.899230200000147,542.2079545454546,542.2237277703588,-0.01577322490413735
32,16.40329490000022,542.1927272727273,542.201066821139,-0.008339548411640862
33,16.910504800000126,542.1727272727272,542.1784046999926,-0.005677427265368351
34,17.413485400000354,542.1520454545455,542.1557410978577,-0.0036956433121986265
35,17.9156696,542.113409090909,542.1330756878983,-0.01966659698928197
36,18.421443300000192,542.1081818181818,542.1104081317086,-0.002226313526762169
37,18.92757130000018,542.079090909091,542.0877380293134,-0.008647120222462945
38,19.434034200000042,542.0597727272728,542.0650649737681,-0.005292246495287145
39,19.945561700000326,542.0288636363638,542.0423885310568,-0.013524894692977796
40,20.445774600000277,542.0122727272727,542.0197082505953,-0.007435523322556037
41,20.94868570000017,541.9836363636364,541.9970236394579,-0.013387275821514777
42,21.460889599999973,541.9581818181819,541.9743341814409,-0.016152363259038793
43,21.9671043000003,541.9170454545455,541.9516393184293,-0.0345938638838561
44,22.485677099999975,541.8929545454546,541.9289384417411,-0.03598389628655241
45,22.99317820000033,541.9038636363637,541.9062308343923,-0.0023671980286508187
46,23.493744200000037,541.8743181818182,541.8835156667459,-0.009197484927653932
47,23.998478400000295,541.8563636363637,541.860792101754,-0.004428465390333258
48,24.50059850000025,541.8340909090908,541.8380592735747,-0.003968364483853293
49,25.0079695000004,541.8038636363636,541.8153163025019,-0.011452666138211498
50,25.512653500000397,541.7859090909092,541.7925622964061,-0.006653205496945702
51,26.022212500000023,541.7954545454546,541.7697963273038,0.025658218150852008
52,26.527641699999997,541.7397727272728,541.7470174463822,-0.007244719109394282
53,27.03455460000032,541.7322727272727,541.7242247056399,0.008048021632816926
54,27.54536710000002,541.6936363636364,541.7014171343952,-0.00778077075881356
55,28.06304590000036,541.6643181818182,541.6785937622209,-0.014275580402681953
56,28.57774960000006,541.6525,541.655753594331,-0.0032535943309994764
57,29.100480900000093,541.6375,541.6328955912478,0.0046044087522432164
58,29.61362340000005,541.5918181818182,541.6100187033073,-0.018200521489120547
59,30.142107200000282,541.5779545454546,541.5871218809916,-0.009167335536972132
60,30.66060430000016,541.5556818181818,541.5642040178025,-0.008522199620642823
61,31.177042900000288,541.515,541.5412639785424,-0.02626397854237439
62,31.695734300000368,541.5179545454546,541.5183006013333,-0.0003460558787082846
63,32.21364350000022,541.4906818181819,541.4953126420737,-0.004630823891830005
64,32.73780130000023,541.4602272727273,541.472298855579,-0.012071582851717721
65,33.25735329999998,541.4411363636364,541.4492579821666,-0.008121618530253727
66,33.77824760000021,541.4229545454546,541.426188724363,-0.0032341789084284756
67,34.29868830000032,541.4122727272728,541.4030897592678,0.009182968005006842
68,34.8295207000001,541.3854545454545,541.3799597538562,0.005494791598380289
69,35.353130599999986,541.3563636363637,541.3567973753931,-0.0004337390294040233
70,35.87749320000012,541.3256818181818,541.3336012913177,-0.007919473135871158
71,36.40539200000012,541.3013636363637,541.3103701677112,-0.009006531347495184
72,36.946328600000015,541.2922727272727,541.2871026458615,0.005170081411165484
73,37.4806851000003,541.2702272727273,541.2637973388601,0.006429933867252657
74,38.015960200000336,541.264090909091,541.2404528599619,0.023638049129090177
75,38.5548160000003,541.2147727272728,541.217067822625,-0.0022950953522240525
76,39.08239430000003,541.2172727272728,541.193640841055,0.023631886217799547
77,39.62318970000024,541.1765909090909,541.1701705222717,0.006420386819172563
78,40.15758780000033,541.1515909090909,541.1466554740431,0.004935435047855208
79,40.6874014,541.1177272727273,541.1230943043402,-0.0053670316128773266
80,41.21577860000025,541.1302272727273,541.0994856212899,0.030741651437438122
81,41.76209340000014,541.1025000000001,541.0758280162172,0.02667198378287594
82,42.29757440000003,541.0870454545454,541.0521200814192,0.03492537312627064
83,42.83669760000021,541.0400000000001,541.0283604100358,0.011639589964261177
84,43.37501229999998,541.0313636363636,541.0045475963117,0.026816040051926393
85,43.910845000000336,541.0179545454546,540.980680234859,0.0372743105955351
86,44.45885300000009,540.985,540.9567569211381,0.028243078861919457
87,44.99811230000023,540.9640909090908,540.932776251788,0.0313146573028007
88,45.537161200000355,540.9334090909091,540.9087368243408,0.024672266568245504
89,46.07918150000023,540.9275000000001,540.884637237319,0.04286276268112488
90,46.62824330000012,540.9022727272727,540.8604760900249,0.04179663724778493
91,47.17476450000004,540.8770454545454,540.8362519831167,0.04079347142874212
92,47.729255100000046,540.8472727272728,540.8119635185741,0.0353092086986635
93,48.28077610000037,540.8120454545455,540.7876092996668,0.024436154878685556
